"from";"to";"cost";"profit";"category";"visitDuration"
"171";"49";"7168.66629632627";"530";"Leisure";"21.5559724312"
"171";"52";"8684.75984421287";"750";"Entertainment";"76.7507575758"
"171";"55";"1746.73753534793";"400";"Landmark";"25.232106136"
"171";"59";"8073.39121291659";"1050";"Landmark";"28.702386673"
"171";"63";"1762.18753925665";"3349";"Landmark";"12.2256872106"
"171";"73";"1310.10629862696";"688";"Landmark";"16.2801523471"
"171";"74";"7759.42915528484";"492";"Leisure";"22.6495295871"
"171";"76";"8051.93596991749";"366";"Landmark";"18.1949439067"
"171";"86";"48343.3046183797";"3691";"Other";"64.4417232681"
"171";"87";"48295.4171997241";"5823";"Landmark";"74.1708359142"
"171";"90";"7462.84825745306";"1524";"Entertainment";"58.9008983123"
"171";"99";"5561.75057041053";"943";"Landmark";"27.4539868848"
"171";"102";"4012.45241509733";"748";"Entertainment";"42.9178535354"
"171";"103";"8773.40347853569";"376";"Landmark";"25.9388888889"
"171";"114";"2490.83370313799";"2602";"Sacred";"29.2754910329"
"171";"115";"4216.55388459594";"949";"Landmark";"26.9173767753"
"171";"124";"12148.5007995439";"377";"Entertainment";"17.1414930556"
"171";"133";"7206.36936422739";"322";"Landmark";"17.9934048864"
"171";"137";"14446.0211734013";"3806";"Entertainment";"68.8053038721"
"171";"141";"6997.10325368284";"782";"Cultural";"36.3665426587"
"171";"143";"7682.44737543127";"460";"Other";"20.2363192644"
"171";"145";"2518.91001448155";"870";"Entertainment";"18.1501218324"
"171";"148";"4050.46570991637";"1174";"Entertainment";"54.3957236842"
"171";"149";"7640.47308687073";"420";"Landmark";"28.82109375"
"171";"150";"3745.64126708716";"2784";"Landmark";"32.5011239398"
"171";"153";"4015.11585483255";"704";"Other";"33.8521517094"
"171";"154";"1696.71227306327";"419";"Landmark";"24.6198559671"
"171";"155";"7275.10746419581";"401";"Landmark";"17.2472591608"
"171";"157";"11949.7729896482";"374";"Cultural";"15.1297363465"
"171";"167";"2435.47972665655";"1666";"Entertainment";"27.4871061968"
"171";"169";"3261.60019878764";"811";"Landmark";"53.2309504357"
"171";"175";"2268.87242763983";"925";"Cultural";"24.113317419"
"171";"178";"2519.15313038073";"972";"Architecture";"30.4355785667"
"171";"182";"7868.536787673";"374";"Architecture";"32.3145854284"
"171";"183";"1664.5219825635";"1147";"Architecture";"18.1037310406"
"171";"186";"19727.422450696";"397";"Cultural";"33.6072048611"
"171";"188";"8582.68181699113";"720";"Cultural";"18.4210974608"
"171";"196";"6067.83436106603";"321";"Landmark";"19.7915700483"
"171";"198";"40071.159377348";"646";"Landmark";"113.530263278"
"171";"202";"6882.28060072284";"1388";"Landmark";"31.8697274695"
"171";"203";"4465.19118908471";"1136";"Landmark";"38.7826245211"
"171";"209";"4648.38455234453";"415";"Landmark";"18.0959401709"
"171";"214";"8462.59288104848";"1009";"Landmark";"19.9574122537"
"171";"219";"8009.93811187701";"1566";"Architecture";"32.1441042062"
"171";"220";"7048.55950576529";"2358";"Entertainment";"87.6296862599"
"171";"223";"4593.01468857421";"2456";"Cultural";"35.1834392443"
"171";"227";"8769.33546215303";"1088";"Cultural";"79.0353632479"
"171";"228";"8978.53432368346";"1062";"Cultural";"55.42"
"171";"232";"7371.57729946765";"774";"Leisure";"46.8415555556"
"171";"260";"7403.42140588037";"486";"Cultural";"22.9089376218"
"171";"261";"9949.35327468878";"531";"Cultural";"28.8348177083"
"171";"264";"2107.83732733213";"487";"Leisure";"19.1394047619"
"171";"265";"8442.5150696869";"584";"Cultural";"68.3403153153"
"171";"266";"27691.0089949317";"614";"Other";"111.405208333"
"171";"271";"7978.73519844042";"691";"Other";"14.0339764408"
"171";"272";"8225.37721674587";"459";"Other";"25.9708150585"
"171";"273";"16774.8690575399";"1011";"Landmark";"29.7576800111"
"171";"277";"8223.52704465329";"945";"Landmark";"28.1619380831"
"171";"280";"7777.25566347551";"526";"Entertainment";"29.3759772947"
"171";"286";"1606.23505942724";"341";"Entertainment";"15.7957607323"
"171";"287";"9667.67832083056";"402";"Landmark";"46.3649198263"
"171";"293";"3228.61292354129";"907";"Entertainment";"24.0619219577"
"171";"294";"7555.90990110373";"681";"Landmark";"31.9358944177"
"171";"295";"4854.38096677065";"815";"Cultural";"29.6107526882"
"171";"303";"46055.7543662274";"561";"Landmark";"38.7901587302"
"171";"304";"42722.1923536179";"400";"Landmark";"28.6891025641"
"171";"307";"39212.7019301242";"826";"Landmark";"57.7149023126"
"171";"309";"6404.7004755919";"3319";"Leisure";"58.3102920228"
"171";"321";"8048.72392378241";"859";"Landmark";"18.6746713251"
"171";"324";"16132.7933540874";"944";"Landmark";"88.883048433"
"171";"325";"6374.94029626557";"1005";"Entertainment";"58.6822319994"
"171";"326";"11481.2827186966";"383";"Architecture";"19.3109427609"
"171";"328";"1071.69140010966";"481";"Landmark";"13.8243055556"
"171";"331";"8021.03986384698";"488";"Landmark";"20.9481523717"
"171";"337";"25956.9578422914";"474";"Leisure";"68.5157777778"
"171";"339";"18477.8233246851";"1591";"Landmark";"23.497969493"
"171";"340";"18817.2651330528";"2735";"Landmark";"24.9984809912"
"171";"364";"6958.05708882436";"3182";"Entertainment";"62.257053288"
"171";"378";"18253.5483406065";"2652";"Other";"27.0699489379"
"171";"387";"6550.34465871314";"510";"Other";"37.0889814815"
"171";"388";"8564.77624528291";"1054";"Landmark";"21.5922376543"
"171";"389";"6205.43017486972";"1698";"Landmark";"68.4366951567"
"171";"390";"6338.29768637154";"1306";"Entertainment";"102.804243295"
"171";"391";"11687.7224546517";"667";"Edu";"29.0010828625"
"171";"392";"8177.96543786165";"553";"Edu";"50.6802555556"
"171";"394";"4678.95212020716";"764";"Other";"32.7373177083"
"171";"410";"7356.51425295179";"1929";"Architecture";"19.6731152252"
"171";"412";"18184.6084366455";"402";"Landmark";"11.2847083333"
"171";"414";"18163.8774799629";"409";"Landmark";"32.7941056911"
"171";"419";"6150.17908671025";"421";"Landmark";"40.2893300654"
"175";"1";"4571.39968500186";"1089";"Landmark";"26.9117879747"
"175";"10";"9834.28840980959";"408";"Landmark";"12.6167278287"
"175";"15";"39928.3284606637";"1344";"Other";"61.2590451389"
"175";"25";"4074.7142559377";"360";"Leisure";"29.4924387369"
"175";"26";"40413.0149176788";"374";"Landmark";"31.7861111111"
"175";"31";"6904.54828163654";"541";"Architecture";"23.5844037821"
"175";"33";"9759.67698934438";"450";"Architecture";"24.8557563588"
"175";"39";"10063.6327082763";"555";"Landmark";"25.9698981345"
"175";"41";"10070.0483174795";"431";"Entertainment";"7.99679713805"
"175";"49";"9437.07892761953";"530";"Leisure";"21.5559724312"
"175";"52";"10683.5272496662";"750";"Entertainment";"76.7507575758"
"175";"55";"1140.52892575848";"400";"Landmark";"25.232106136"
"175";"59";"10332.0514194882";"1050";"Landmark";"28.702386673"
"175";"63";"1829.84723189656";"3349";"Landmark";"12.2256872106"
"175";"73";"1022.45108781364";"688";"Landmark";"16.2801523471"
"175";"74";"10028.2233620518";"492";"Leisure";"22.6495295871"
"175";"76";"10320.7252263742";"366";"Landmark";"18.1949439067"
"175";"86";"50609.6877059523";"3691";"Other";"64.4417232681"
"175";"87";"50562.7183189072";"5823";"Landmark";"74.1708359142"
"175";"90";"9568.27290614876";"1524";"Entertainment";"58.9008983123"
"175";"99";"7674.11458171422";"943";"Landmark";"27.4539868848"
"175";"102";"4406.94174073765";"748";"Entertainment";"42.9178535354"
"175";"103";"7650.76630290135";"376";"Landmark";"25.9388888889"
"175";"114";"238.727333058778";"2602";"Sacred";"29.2754910329"
"175";"115";"3773.38481230918";"949";"Landmark";"26.9173767753"
"175";"124";"10882.8659073068";"377";"Entertainment";"17.1414930556"
"175";"133";"9475.1417230928";"322";"Landmark";"17.9934048864"
"175";"137";"12870.9323382949";"3806";"Entertainment";"68.8053038721"
"175";"141";"9255.24758875825";"782";"Cultural";"36.3665426587"
"175";"143";"9945.52307676965";"460";"Other";"20.2363192644"
"175";"145";"260.29892476369";"870";"Entertainment";"18.1501218324"
"175";"148";"4411.44758639805";"1174";"Entertainment";"54.3957236842"
"175";"149";"5927.4343011539";"420";"Landmark";"28.82109375"
"175";"150";"4001.80330543285";"2784";"Landmark";"32.5011239398"
"175";"153";"3695.92464590095";"704";"Other";"33.8521517094"
"175";"154";"967.363978074758";"419";"Landmark";"24.6198559671"
"175";"155";"9542.01848726654";"401";"Landmark";"17.2472591608"
"175";"157";"10758.3057489844";"374";"Cultural";"15.1297363465"
"175";"167";"172.717365292149";"1666";"Entertainment";"27.4871061968"
"175";"169";"1300.12346680277";"811";"Landmark";"53.2309504357"
"175";"171";"2268.87242763983";"664";"Landmark";"51.2021604938"
"175";"178";"307.874672622635";"972";"Architecture";"30.4355785667"
"175";"182";"10136.3251108724";"374";"Architecture";"32.3145854284"
"175";"183";"773.624315937325";"1147";"Architecture";"18.1037310406"
"175";"186";"21243.5381385381";"397";"Cultural";"33.6072048611"
"175";"188";"10836.2117087686";"720";"Cultural";"18.4210974608"
"175";"196";"4432.96337518828";"321";"Landmark";"19.7915700483"
"175";"198";"42332.356714895";"646";"Landmark";"113.530263278"
"175";"202";"9135.55784497226";"1388";"Landmark";"31.8697274695"
"175";"203";"4561.78740291549";"1136";"Landmark";"38.7826245211"
"175";"209";"4544.79390160487";"415";"Landmark";"18.0959401709"
"175";"214";"10714.8071830398";"1009";"Landmark";"19.9574122537"
"175";"219";"10258.2572355012";"1566";"Architecture";"32.1441042062"
"175";"220";"9275.54451616354";"2358";"Entertainment";"87.6296862599"
"175";"223";"4619.26016607601";"2456";"Cultural";"35.1834392443"
"175";"227";"10742.4440045821";"1088";"Cultural";"79.0353632479"
"175";"228";"10972.4521723376";"1062";"Cultural";"55.42"
"175";"232";"7252.44143514563";"774";"Leisure";"46.8415555556"
"175";"260";"9663.35302316739";"486";"Cultural";"22.9089376218"
"175";"261";"9917.40780515305";"531";"Cultural";"28.8348177083"
"175";"264";"278.217044446083";"487";"Leisure";"19.1394047619"
"175";"265";"10419.7037393085";"584";"Cultural";"68.3403153153"
"175";"266";"25625.3272843681";"614";"Other";"111.405208333"
"175";"271";"10245.4457993883";"691";"Other";"14.0339764408"
"175";"272";"10457.4965399364";"459";"Other";"25.9708150585"
"175";"273";"18011.3902353438";"1011";"Landmark";"29.7576800111"
"175";"277";"10447.0688540589";"945";"Landmark";"28.1619380831"
"175";"280";"10043.2998615498";"526";"Entertainment";"29.3759772947"
"175";"286";"1180.72850665455";"341";"Entertainment";"15.7957607323"
"175";"287";"11804.3347729701";"402";"Landmark";"46.3649198263"
"175";"293";"5268.83308733203";"907";"Entertainment";"24.0619219577"
"175";"294";"9824.28566799507";"681";"Landmark";"31.9358944177"
"175";"295";"4783.53682241792";"815";"Cultural";"29.6107526882"
"175";"303";"44629.3577064453";"561";"Landmark";"38.7901587302"
"175";"304";"44242.8114079123";"400";"Landmark";"28.6891025641"
"175";"307";"41104.4535473199";"826";"Landmark";"57.7149023126"
"175";"309";"4753.91795794549";"3319";"Leisure";"58.3102920228"
"175";"321";"6937.73698441506";"859";"Landmark";"18.6746713251"
"175";"324";"17111.7738841793";"944";"Landmark";"88.883048433"
"175";"325";"4720.06023573186";"1005";"Entertainment";"58.6822319994"
"175";"326";"10059.3022827244";"383";"Architecture";"19.3109427609"
"175";"328";"1623.23991505033";"481";"Landmark";"13.8243055556"
"175";"331";"10286.9140951421";"488";"Landmark";"20.9481523717"
"175";"337";"27447.2073729502";"474";"Leisure";"68.5157777778"
"175";"339";"17677.3982239123";"1591";"Landmark";"23.497969493"
"175";"340";"18015.2025174726";"2735";"Landmark";"24.9984809912"
"175";"364";"9206.15551943739";"3182";"Entertainment";"62.257053288"
"175";"378";"17387.3620754373";"2652";"Other";"27.0699489379"
"175";"387";"5195.18158031749";"510";"Other";"37.0889814815"
"175";"388";"10793.8643194921";"1054";"Landmark";"21.5922376543"
"175";"389";"4174.82728860562";"1698";"Landmark";"68.4366951567"
"175";"390";"4266.71211389411";"1306";"Entertainment";"102.804243295"
"175";"391";"10267.9756001089";"667";"Edu";"29.0010828625"
"175";"392";"10204.0971109029";"553";"Edu";"50.6802555556"
"175";"394";"4648.98989065894";"764";"Other";"32.7373177083"
"175";"410";"9610.28317218246";"1929";"Architecture";"19.6731152252"
"175";"412";"17914.436498636";"402";"Landmark";"11.2847083333"
"175";"414";"20180.8388250722";"409";"Landmark";"32.7941056911"
"175";"419";"4509.45563617717";"421";"Landmark";"40.2893300654"
"178";"1";"4453.23455931197";"1089";"Landmark";"26.9117879747"
"178";"10";"10090.2218062967";"408";"Landmark";"12.6167278287"
"178";"15";"40030.2992878566";"1344";"Other";"61.2590451389"
"178";"25";"4382.49622626529";"360";"Leisure";"29.4924387369"
"178";"26";"40457.0662501507";"374";"Landmark";"31.7861111111"
"178";"31";"6649.71950839059";"541";"Architecture";"23.5844037821"
"178";"33";"10008.7893675595";"450";"Architecture";"24.8557563588"
"178";"39";"10320.3469545765";"555";"Landmark";"25.9698981345"
"178";"41";"10317.6734851176";"431";"Entertainment";"7.99679713805"
"178";"49";"9685.30783273287";"530";"Leisure";"21.5559724312"
"178";"52";"10826.609450893";"750";"Entertainment";"76.7507575758"
"178";"55";"1443.82261961686";"400";"Landmark";"25.232106136"
"178";"59";"10591.5366663883";"1050";"Landmark";"28.702386673"
"178";"63";"2132.24463234157";"3349";"Landmark";"12.2256872106"
"178";"73";"1312.03239581285";"688";"Landmark";"16.2801523471"
"178";"74";"10271.8022103189";"492";"Leisure";"22.6495295871"
"178";"76";"10566.9963854879";"366";"Landmark";"18.1949439067"
"178";"86";"50844.3805262831";"3691";"Other";"64.4417232681"
"178";"87";"50799.2721729967";"5823";"Landmark";"74.1708359142"
"178";"90";"9860.50438383194";"1524";"Entertainment";"58.9008983123"
"178";"99";"7964.5446482247";"943";"Landmark";"27.4539868848"
"178";"102";"4349.28978810893";"748";"Entertainment";"42.9178535354"
"178";"103";"7384.82764940392";"376";"Landmark";"25.9388888889"
"178";"114";"99.4054180660856";"2602";"Sacred";"29.2754910329"
"178";"115";"3617.59312997592";"949";"Landmark";"26.9173767753"
"178";"124";"10600.3614779377";"377";"Entertainment";"17.1414930556"
"178";"133";"9721.67107814413";"322";"Landmark";"17.9934048864"
"178";"137";"12569.6601760383";"3806";"Entertainment";"68.8053038721"
"178";"141";"9483.92814495003";"782";"Cultural";"36.3665426587"
"178";"143";"10201.5622078722";"460";"Other";"20.2363192644"
"178";"145";"112.695412932275";"870";"Entertainment";"18.1501218324"
"178";"148";"4685.54088474214";"1174";"Entertainment";"54.3957236842"
"178";"149";"5624.39305507925";"420";"Landmark";"28.82109375"
"178";"150";"4273.55916186216";"2784";"Landmark";"32.5011239398"
"178";"153";"3558.80687342346";"704";"Other";"33.8521517094"
"178";"154";"1274.24504903597";"419";"Landmark";"24.6198559671"
"178";"155";"9793.55894771539";"401";"Landmark";"17.2472591608"
"178";"157";"10481.2925361789";"374";"Cultural";"15.1297363465"
"178";"167";"248.224935647664";"1666";"Entertainment";"27.4871061968"
"178";"169";"1324.12777092687";"811";"Landmark";"53.2309504357"
"178";"171";"2519.15313038073";"664";"Landmark";"51.2021604938"
"178";"175";"307.874672622635";"925";"Cultural";"24.113317419"
"178";"182";"10386.1692468536";"374";"Architecture";"32.3145854284"
"178";"183";"1080.37964163322";"1147";"Architecture";"18.1037310406"
"178";"186";"21548.5114142705";"397";"Cultural";"33.6072048611"
"178";"188";"11098.8034164883";"720";"Cultural";"18.4210974608"
"178";"196";"4137.08112386757";"321";"Landmark";"19.7915700483"
"178";"198";"42560.1855704196";"646";"Landmark";"113.530263278"
"178";"202";"9360.73227656582";"1388";"Landmark";"31.8697274695"
"178";"203";"4461.15728716482";"1136";"Landmark";"38.7826245211"
"178";"209";"4418.08651234982";"415";"Landmark";"18.0959401709"
"178";"214";"10978.0755156898";"1009";"Landmark";"19.9574122537"
"178";"219";"10523.3317860503";"1566";"Architecture";"32.1441042062"
"178";"220";"9486.58177170776";"2358";"Entertainment";"87.6296862599"
"178";"223";"4508.27399246873";"2456";"Cultural";"35.1834392443"
"178";"227";"10879.6635289422";"1088";"Cultural";"79.0353632479"
"178";"228";"11113.9406098253";"1062";"Cultural";"55.42"
"178";"232";"7468.69642325694";"774";"Leisure";"46.8415555556"
"178";"260";"9921.91560708574";"486";"Cultural";"22.9089376218"
"178";"261";"9757.44581647341";"531";"Cultural";"28.8348177083"
"178";"264";"581.800911325387";"487";"Leisure";"19.1394047619"
"178";"265";"10558.4225978284";"584";"Cultural";"68.3403153153"
"178";"266";"25488.4002250784";"614";"Other";"111.405208333"
"178";"271";"10497.2639997592";"691";"Other";"14.0339764408"
"178";"272";"10728.6263046618";"459";"Other";"25.9708150585"
"178";"273";"18307.4287055269";"1011";"Landmark";"29.7576800111"
"178";"277";"10720.7090899902";"945";"Landmark";"28.1619380831"
"178";"280";"10279.9011878712";"526";"Entertainment";"29.3759772947"
"178";"286";"1487.85265875403";"341";"Entertainment";"15.7957607323"
"178";"287";"12093.9021476137";"402";"Landmark";"46.3649198263"
"178";"293";"5439.58563564729";"907";"Entertainment";"24.0619219577"
"178";"294";"10072.5914848968";"681";"Landmark";"31.9358944177"
"178";"295";"4657.04272380476";"815";"Cultural";"29.6107526882"
"178";"303";"44331.1530347062";"561";"Landmark";"38.7901587302"
"178";"304";"44272.6386153305";"400";"Landmark";"28.6891025641"
"178";"307";"41208.5034196123";"826";"Landmark";"57.7149023126"
"178";"309";"4456.0994088204";"3319";"Leisure";"58.3102920228"
"178";"321";"6675.00005588751";"859";"Landmark";"18.6746713251"
"178";"324";"17395.3061566611";"944";"Landmark";"88.883048433"
"178";"325";"4422.08010066215";"1005";"Entertainment";"58.6822319994"
"178";"326";"9767.37723471036";"383";"Architecture";"19.3109427609"
"178";"328";"1925.38720004515";"481";"Landmark";"13.8243055556"
"178";"331";"10539.9230712846";"488";"Landmark";"20.9481523717"
"178";"337";"27751.0720374909";"474";"Leisure";"68.5157777778"
"178";"339";"17425.8615479077";"1591";"Landmark";"23.497969493"
"178";"340";"17763.310941597";"2735";"Landmark";"24.9984809912"
"178";"364";"9427.99131631103";"3182";"Entertainment";"62.257053288"
"178";"378";"17130.4233454568";"2652";"Other";"27.0699489379"
"178";"387";"4917.86383657737";"510";"Other";"37.0889814815"
"178";"388";"11065.9926839053";"1054";"Landmark";"21.5922376543"
"178";"389";"4082.83031485434";"1698";"Landmark";"68.4366951567"
"178";"390";"4158.63421212227";"1306";"Entertainment";"102.804243295"
"178";"391";"9976.0082190737";"667";"Edu";"29.0010828625"
"178";"392";"10354.3468398483";"553";"Edu";"50.6802555556"
"178";"394";"4530.09022271377";"764";"Other";"32.7373177083"
"178";"410";"9872.61763056327";"1929";"Architecture";"19.6731152252"
"178";"412";"17713.6916379924";"402";"Landmark";"11.2847083333"
"178";"414";"20319.7755082716";"409";"Landmark";"32.7941056911"
"178";"419";"4212.94995811981";"421";"Landmark";"40.2893300654"
"182";"1";"10224.2898380743";"1089";"Landmark";"26.9117879747"
"182";"10";"460.857717201042";"408";"Landmark";"12.6167278287"
"182";"15";"32105.5104986676";"1344";"Other";"61.2590451389"
"182";"25";"7177.72598556409";"360";"Leisure";"29.4924387369"
"182";"26";"34118.1637192814";"374";"Landmark";"31.7861111111"
"182";"31";"14108.1010001355";"541";"Architecture";"23.5844037821"
"182";"33";"379.235221046042";"450";"Architecture";"24.8557563588"
"182";"39";"407.457575970321";"555";"Landmark";"25.9698981345"
"182";"41";"142.078319461766";"431";"Entertainment";"7.99679713805"
"182";"49";"705.639311198165";"530";"Leisure";"21.5559724312"
"182";"52";"4849.60888569719";"750";"Entertainment";"76.7507575758"
"182";"55";"9402.02135848241";"400";"Landmark";"25.232106136"
"182";"59";"611.632957410939";"1050";"Landmark";"28.702386673"
"182";"63";"9013.88801346278";"3349";"Landmark";"12.2256872106"
"182";"73";"9145.99726390361";"688";"Landmark";"16.2801523471"
"182";"74";"364.619672817316";"492";"Leisure";"22.6495295871"
"182";"76";"272.933498554563";"366";"Landmark";"18.1949439067"
"182";"86";"40507.1267627412";"3691";"Other";"64.4417232681"
"182";"87";"40452.0260232606";"5823";"Landmark";"74.1708359142"
"182";"90";"3071.43972331053";"1524";"Entertainment";"58.9008983123"
"182";"99";"3531.54795389544";"943";"Landmark";"27.4539868848"
"182";"102";"9303.11150450949";"748";"Entertainment";"42.9178535354"
"182";"103";"14984.5234731771";"376";"Landmark";"25.9388888889"
"182";"114";"10359.3671391285";"2602";"Sacred";"29.2754910329"
"182";"115";"10577.3978332503";"949";"Landmark";"26.9173767753"
"182";"124";"18265.3003959235";"377";"Entertainment";"17.1414930556"
"182";"133";"687.02325517528";"322";"Landmark";"17.9934048864"
"182";"137";"21047.0418301421";"3806";"Entertainment";"68.8053038721"
"182";"141";"1395.47124094943";"782";"Cultural";"36.3665426587"
"182";"143";"405.052594129463";"460";"Other";"20.2363192644"
"182";"145";"10387.4246602431";"870";"Entertainment";"18.1501218324"
"182";"148";"9129.80004819097";"1174";"Entertainment";"54.3957236842"
"182";"149";"14869.7480584967";"420";"Landmark";"28.82109375"
"182";"150";"9212.77254501702";"2784";"Landmark";"32.5011239398"
"182";"153";"10316.0784278415";"704";"Other";"33.8521517094"
"182";"154";"9434.18456513322";"419";"Landmark";"24.6198559671"
"182";"155";"600.963891807963";"401";"Landmark";"17.2472591608"
"182";"157";"17934.1490141241";"374";"Cultural";"15.1297363465"
"182";"167";"10301.2588475735";"1666";"Entertainment";"27.4871061968"
"182";"169";"10993.4743422189";"811";"Landmark";"53.2309504357"
"182";"171";"7868.536787673";"664";"Landmark";"51.2021604938"
"182";"175";"10136.3251108724";"925";"Cultural";"24.113317419"
"182";"178";"10386.1692468536";"972";"Architecture";"30.4355785667"
"182";"183";"9477.76517649152";"1147";"Architecture";"18.1037310406"
"182";"186";"15659.9804150588";"397";"Cultural";"33.6072048611"
"182";"188";"1062.23046204533";"720";"Cultural";"18.4210974608"
"182";"196";"13343.0636767044";"321";"Landmark";"19.7915700483"
"182";"198";"32272.560415598";"646";"Landmark";"113.530263278"
"182";"202";"1593.77173224927";"1388";"Landmark";"31.8697274695"
"182";"203";"9953.94373871597";"1136";"Landmark";"38.7826245211"
"182";"209";"10349.8976394163";"415";"Landmark";"18.0959401709"
"182";"214";"1018.46734143565";"1009";"Landmark";"19.9574122537"
"182";"219";"942.640576963419";"1566";"Architecture";"32.1441042062"
"182";"220";"2072.0613335413";"2358";"Entertainment";"87.6296862599"
"182";"223";"10123.1349940985";"2456";"Cultural";"35.1834392443"
"182";"227";"5085.71140886358";"1088";"Cultural";"79.0353632479"
"182";"228";"5010.45713671625";"1062";"Cultural";"55.42"
"182";"232";"11668.4050435844";"774";"Leisure";"46.8415555556"
"182";"260";"687.824060355015";"486";"Cultural";"22.9089376218"
"182";"261";"13652.5627904143";"531";"Cultural";"28.8348177083"
"182";"264";"9960.35428849369";"487";"Leisure";"19.1394047619"
"182";"265";"4930.41975926516";"584";"Cultural";"68.3403153153"
"182";"266";"34959.7075938822";"614";"Other";"111.405208333"
"182";"271";"158.544037549999";"691";"Other";"14.0339764408"
"182";"272";"1399.36976780696";"459";"Other";"25.9708150585"
"182";"273";"14284.0994694222";"1011";"Landmark";"29.7576800111"
"182";"277";"1574.17274220285";"945";"Landmark";"28.1619380831"
"182";"280";"723.976306403613";"526";"Entertainment";"29.3759772947"
"182";"286";"9273.9882567302";"341";"Entertainment";"15.7957607323"
"182";"287";"3496.73108158864";"402";"Landmark";"46.3649198263"
"182";"293";"5575.05921866289";"907";"Entertainment";"24.0619219577"
"182";"294";"324.396065623523";"681";"Landmark";"31.9358944177"
"182";"295";"10405.3604489657";"815";"Cultural";"29.6107526882"
"182";"303";"51659.2038319174";"561";"Landmark";"38.7901587302"
"182";"304";"38267.7133169268";"400";"Landmark";"28.6891025641"
"182";"307";"33211.699102904";"826";"Landmark";"57.7149023126"
"182";"309";"13663.3917677992";"3319";"Leisure";"58.3102920228"
"182";"321";"14346.0599035691";"859";"Landmark";"18.6746713251"
"182";"324";"14797.381605383";"944";"Landmark";"88.883048433"
"182";"325";"13641.2414305686";"1005";"Entertainment";"58.6822319994"
"182";"326";"17953.9601736748";"383";"Architecture";"19.3109427609"
"182";"328";"8681.18912066576";"481";"Landmark";"13.8243055556"
"182";"331";"238.868901733091";"488";"Landmark";"20.9481523717"
"182";"337";"21600.3987613394";"474";"Leisure";"68.5157777778"
"182";"339";"23039.256761857";"1591";"Landmark";"23.497969493"
"182";"340";"23360.8051350221";"2735";"Landmark";"24.9984809912"
"182";"364";"1679.29595425622";"3182";"Entertainment";"62.257053288"
"182";"378";"23000.4451575606";"2652";"Other";"27.0699489379"
"182";"387";"13430.6053432129";"510";"Other";"37.0889814815"
"182";"388";"1600.1362310861";"1054";"Landmark";"21.5922376543"
"182";"389";"13786.607428773";"1698";"Landmark";"68.4366951567"
"182";"390";"13960.8864842149";"1306";"Entertainment";"102.804243295"
"182";"391";"18141.0620268483";"667";"Edu";"29.0010828625"
"182";"392";"4451.40756749432";"553";"Edu";"50.6802555556"
"182";"394";"10252.522036884";"764";"Other";"32.7373177083"
"182";"410";"897.606679091712";"1929";"Architecture";"19.6731152252"
"182";"412";"21309.9176652953";"402";"Landmark";"11.2847083333"
"182";"414";"12102.4217568614";"409";"Landmark";"32.7941056911"
"182";"419";"13423.2286525893";"421";"Landmark";"40.2893300654"
"183";"1";"4873.45350782781";"1089";"Landmark";"26.9117879747"
"183";"10";"9161.75742551299";"408";"Landmark";"12.6167278287"
"183";"15";"39608.6785903064";"1344";"Other";"61.2590451389"
"183";"25";"3303.80117953378";"360";"Leisure";"29.4924387369"
"183";"26";"40235.6529588326";"374";"Landmark";"31.7861111111"
"183";"31";"7520.05085638024";"541";"Architecture";"23.5844037821"
"183";"33";"9103.33139882157";"450";"Architecture";"24.8557563588"
"183";"39";"9389.0176997947";"555";"Landmark";"25.9698981345"
"183";"41";"9416.82253696377";"431";"Entertainment";"7.99679713805"
"183";"49";"8783.28691945751";"530";"Leisure";"21.5559724312"
"183";"52";"10285.7035941305";"750";"Entertainment";"76.7507575758"
"183";"55";"459.403346359958";"400";"Landmark";"25.232106136"
"183";"59";"9650.71617579263";"1050";"Landmark";"28.702386673"
"183";"63";"1116.34651493678";"3349";"Landmark";"12.2256872106"
"183";"73";"359.999207682791";"688";"Landmark";"16.2801523471"
"183";"74";"9384.67634324995";"492";"Leisure";"22.6495295871"
"183";"76";"9670.39114164223";"366";"Landmark";"18.1949439067"
"183";"86";"49975.3456996576";"3691";"Other";"64.4417232681"
"183";"87";"49924.2123461323";"5823";"Landmark";"74.1708359142"
"183";"90";"8815.71310046002";"1524";"Entertainment";"58.9008983123"
"183";"99";"6925.92761917361";"943";"Landmark";"27.4539868848"
"183";"102";"4566.0914930525";"748";"Entertainment";"42.9178535354"
"183";"103";"8293.14653091691";"376";"Landmark";"25.9388888889"
"183";"114";"1009.92021870531";"2602";"Sacred";"29.2754910329"
"183";"115";"4178.09961571727";"949";"Landmark";"26.9173767753"
"183";"124";"11566.3362910135";"377";"Entertainment";"17.1414930556"
"183";"133";"8825.34938919796";"322";"Landmark";"17.9934048864"
"183";"137";"13610.6507746815";"3806";"Entertainment";"68.8053038721"
"183";"141";"8648.97396463805";"782";"Cultural";"36.3665426587"
"183";"143";"9272.61732695498";"460";"Other";"20.2363192644"
"183";"145";"1027.25377763404";"870";"Entertainment";"18.1501218324"
"183";"148";"3792.78012832016";"1174";"Entertainment";"54.3957236842"
"183";"149";"6675.55215513032";"420";"Landmark";"28.82109375"
"183";"150";"3395.63229141112";"2784";"Landmark";"32.5011239398"
"183";"153";"4059.1646296045";"704";"Other";"33.8521517094"
"183";"154";"255.642082280762";"419";"Landmark";"24.6198559671"
